0,1,2,3
0.0002979844284709543,0.0005695504951290786,0.0005044838762842119,0.0002914563228841871
0.00029914997867308557,0.0005707349628210068,0.0005042708944529295,0.0002926317974925041
0.0003003307501785457,0.0005718408501707017,0.0005039150128141046,0.0002937892859335989
0.0003015274996869266,0.0005728629766963422,0.0005034319474361837,0.0002949299232568592
0.00030274115852080286,0.000573797500692308,0.0005028359009884298,0.0002960546116810292
0.0003039723669644445,0.0005746418028138578,0.0005021414835937321,0.0002971644571516663
0.00030522182350978255,0.0005753972218371928,0.0005013662739656866,0.00029826024547219276
0.00030649034306406975,0.0005760676576755941,0.0005005334387533367,0.0002993427333422005
0.0003077785950154066,0.0005766599206253886,0.0004996669595129788,0.00030041273566894233
0.0003090878890361637,0.0005771841970272362,0.0004987881402485073,0.0003014709218405187
0.0003104194183833897,0.0005776516045443714,0.0004979174700565636,0.0003025179903488606
0.00031177414348348975,0.0005780759966000915,0.0004970724112354219,0.00030355455237440765
