0,1,2,3
5.649340164382011e-05,8.274594438262284e-05,6.933512486284599e-05,5.388398130889982e-05
5.689760291716084e-05,8.349533163709566e-05,6.983589992159978e-05,5.427125870482996e-05
5.730379780288786e-05,8.423327381024137e-05,7.033471774775535e-05,5.466062793857418e-05
5.771105134044774e-05,8.496025111526251e-05,7.081745570758358e-05,5.5052765674190596e-05
5.8119450841331854e-05,8.567811892135069e-05,7.12943947291933e-05,5.544814484892413e-05
5.852912363479845e-05,8.63875902723521e-05,7.177864608820528e-05,5.5847063777036965e-05
5.8940040617017075e-05,8.70938747539185e-05,7.228842878248543e-05,5.624920595437288e-05
5.9351586969569325e-05,8.780063217272982e-05,7.282029400812462e-05,5.665431308443658e-05
5.976277680019848e-05,8.85120389284566e-05,7.336265116464347e-05,5.706164665753022e-05
6.0174166719662026e-05,8.922880078898743e-05,7.390807149931788e-05,5.747030081693083e-05
6.0586979088839144e-05,8.995112148113549e-05,7.445716619258747e-05,5.7879704399965703e-05
6.100266909925267e-05,9.068044164450839e-05,7.501026993850246e-05,5.828921712236479e-05
6.142257188912481e-05,9.141549526248127e-05,7.5564268627204e-05,5.869856249773875e-05
6.184789526741952e-05,9.215388126904145e-05,7.612008630530909e-05,5.9107787819812074e-05
6.227902485989034e-05,9.289395529776812e-05,7.667992758797482e-05,5.9517293266253546e-05
6.271610618568957e-05,9.363517165184021e-05,7.723514136159793e-05,5.9927489928668365e-05
6.315949576674029e-05,9.437943663215265e-05,7.778612052788958e-05,6.0338872572174296e-05
6.360977567965165e-05,9.512910037301481e-05,7.83280556788668e-05,6.07519359618891e-05
6.406788452295586e-05,9.588569082552567e-05,7.885353261372074e-05,6.1166996601969e-05
6.453388778027147e-05,9.665027755545452e-05,7.936044130474329e-05,6.158432370284572e-05
6.50065703666769e-05,9.74232389125973e-05,7.984904368640855e-05,6.200430652825162e-05
6.548695819219574e-05,9.820356353884563e-05,8.032172627281398e-05,6.242709059733897e-05
6.59772485960275e-05,9.898725693346933e-05,8.078233076957986e-05,6.285274139372632e-05
6.647931149927899e-05,9.977105946745723e-05,8.123673615045846e-05,6.328165909508243e-05
6.699418008793145e-05,0.00010055282473331317,8.169151988113299e-05,6.371449126163498e-05
6.752234912710264e-05,0.0001013309956761077,8.2151782407891e-05,6.41519291093573e-05
6.80632729199715e-05,0.00010210644541075453,8.261632319772616e-05,6.459503492806107e-05
6.861553265480325e-05,0.00010288045450579375,8.307935058837757e-05,6.504487828351557e-05
6.917698192410171e-05,0.00010365332127548754,8.353114390047267e-05,6.55024778097868e-05
6.974521966185421e-05,0.00010442567145219073,8.396796329179779e-05,6.59683282719925e-05
7.031818677205592e-05,0.00010519512579776347,8.438515214947984e-05,6.644237146247178e-05
7.08937004674226e-05,0.00010595916683087125,8.478116797050461e-05,6.692358147120103e-05
7.146984717110172e-05,0.00010671558993635699,8.515593071933836e-05,6.741008110111579e-05
7.204507710412145e-05,0.00010746388579718769,8.551379869459197e-05,6.78984506521374e-05
7.2618066042196e-05,0.00010820332681760192,8.586478361394256e-05,6.838770059403032e-05
7.318744610529393e-05,0.00010893311264226213,8.62280503497459e-05,6.887696508783847e-05
7.375123095698655e-05,0.00010965341061819345,8.660844468977302e-05,6.93657057126984e-05
7.43070850148797e-05,0.00011036531941499561,8.700390753801912e-05,6.985291838645935e-05
7.485389505745843e-05,0.00011107068712590262,8.74046454555355e-05,7.033826841507107e-05
7.539153011748567e-05,0.00011177112173754722,8.780539792496711e-05,7.082220690790564e-05
7.592143083456904e-05,0.00011246916255913675,8.820693619782105e-05,7.130486483220011e-05
7.644521247129887e-05,0.00011316606833133847,8.860767411533743e-05,7.178635860327631e-05
7.696574175497517e-05,0.00011386241385480389,8.900767716113478e-05,7.226704474305734e-05
7.748451025690883e-05,0.00011455874482635409,8.940816042013466e-05,7.274686504388228e-05
7.800268940627575e-05,0.0001152559561887756,8.981066639535129e-05,7.322607416426763e-05
7.852228736737743e-05,0.00011595402611419559,9.021828736877069e-05,7.370526145678014e-05
7.904546509962529e-05,0.00011665448982967064,9.063256584340706e-05,7.418487075483426e-05
7.957447087392211e-05,0.00011736126180039719,9.104932541958988e-05,7.46656151022762e-05
8.011134195839986e-05,0.00011807912960648537,9.146589582087472e-05,7.514798926422372e-05
8.065766451181844e-05,0.00011881013779202476,9.188523836201057e-05,7.563258259324357e-05
8.121423161355779e-05,0.00011955535592278466,9.231091098627076e-05,7.611999899381772e-05
8.17816035123542e-05,0.00012031433288939297,9.274432522943243e-05,7.661075505893677e-05
8.235999121097848e-05,0.00012108460941817611,9.318715456174687e-05,7.710524369031191e-05
8.294900180771947e-05,0.00012186141248093918,9.364054858451709e-05,7.760358857922256e-05
8.354753663297743e-05,0.00012264329416211694,9.410658094566315e-05,7.810570241417736e-05
8.415475895162672e-05,0.00012343277921900153,9.45840438362211e-05,7.861121412133798e-05
8.476975199300796e-05,0.00012422971485648304,9.506270725978538e-05,7.912013097666204e-05
8.539188274880871e-05,0.00012503299512900412,9.553859854349867e-05,7.963264943100512e-05
8.601946319686249e-05,0.00012584039359353483,9.600835619494319e-05,8.014885679585859e-05
8.6650499724783e-05,0.00012664949463214725,9.646893158787861e-05,8.066791633609682e-05
8.728390093892813e-05,0.00012745759158860892,9.691929881228134e-05,8.118913683574647e-05
8.79189174156636e-05,0.00012826222518924624,9.735995263326913e-05,8.171181252691895e-05
8.855484338710085e-05,0.00012906122719869018,9.779415267985314e-05,8.223501936299726e-05
8.919172250898555e-05,0.0001298537099501118,9.822670108405873e-05,8.275860454887152e-05
8.982996951090172e-05,0.00013063783990219235,9.866019536275417e-05,8.328361582243815e-05
9.047043567989022e-05,0.00013141213275957853,9.909911750582978e-05,8.38106861920096e-05
9.111411782214418e-05,0.00013217701052781194,9.954813140211627e-05,8.434039045823738e-05
9.176111780107021e-05,0.0001329314400209114,0.00010001677583204582,8.487350714858621e-05
9.24109190236777e-05,0.0001336753339273855,0.00010050767741631716,8.541096758563071e-05
9.306245920015499e-05,0.0001344099291600287,0.0001010199193842709,8.595336839789525e-05
9.371461055707186e-05,0.0001351358077954501,0.00010155374184250832,8.650068775750697e-05
9.436711843591183e-05,0.00013585499254986644,0.00010210347682004794,8.705280197318643e-05
9.501976455794647e-05,0.00013656924420502037,0.00010266460594721138,8.760816854191944e-05
9.567225788487121e-05,0.00013727937766816467,0.00010323673632228747,8.816497575026006e-05
9.632472938392311e-05,0.0001379842433379963,0.00010382058826508,8.872203761711717e-05
9.697767382021993e-05,0.00013868398673366755,0.00010441630729474127,8.927851740736514e-05
9.763175330590457e-05,0.0001393790589645505,0.0001050238060997799,8.983362931758165e-05
